id,name,price,link,short_description,review_count,rating_average
135572927,"Laptop Acer Nitro 5 Eagle AN515-57-54MV (Core i5-11400H/ 8GB/ 512GB SSD/ RTX 3050 4GB/ 15.6 FHD IPS, 144Hz/ Win11) - Hàng Chính Hãng",21978000,https://tiki.vn/product-p135572927.html?spid=135572928,"THÔNG TIN CHI TIẾTAcer Nitro 5 Gaming AN515 57 54MV i5 (NH.QENSV.003) mang trên mình sức mạnh từ con chip Intel thế hệ 11, card rời cho khả năng tối ưu hoá mọi tác vụ từ đồ hoạ đến game, hứa hẹn sẽ ...",0,0.0
199549388,Laptop Asus TUF Dash F15 (FX517ZC-HN077W) (Core i5-12450H/8GB/512GB/RTX 3050 4GB/15.6-inch FHD/Win 11/Black)-Hàng chính hãng,23490000,https://tiki.vn/product-p199549388.html?spid=213913769,"Bộ xử lýCông nghệ CPU: Intel Core i5 Alder Lake - 12450HSố nhân: 8Số luồng: 12Tốc độ CPU: 2.00 GHzTốc độ tối đa: Turbo Boost 4.4 GHzBộ nhớ đệm: 12 MBBộ nhớ RAM, Ổ cứng...",0,0.0
199053702,"Laptop Lenovo ThinkPad E14 Gen 4 21E300DPVA | Core i5 - 1235U | 8GB | 512GB | 14"" Full HD | Finger | LED key | Hàng chính hãng",19890000,https://tiki.vn/product-p199053702.html?spid=199053703, Laptop Lenovo Thinkpad E14 GEN 4 xử lý đa tác vụ với đầu não khủngCấu hình mạnh mẽ của Laptop Lenovo Thinkpad E14 GEN 4 core i5 cho bạn nguồn lực xử lý mọi việc gồm bộ vi xử lý đến từ đội xanh Int...,0,0.0
206642341,"Laptop Lenovo ThinkPad X1 Carbon Gen 9 - Core i7-1165G7, 16GB, 512GB, 14"" FHD+ (Hàng Chính Hãng)",41159000,https://tiki.vn/product-p206642341.html?spid=206642347,"  Hàng mới 100%, nguyên seal   Đã bao gồm Windows 10 bản quyền   Bảo hành 12 tháng   Tặng túi chống sốc   Giảm thêm 5% khi mua kèm phụ kiện   Hỗ trợ cài đặt phần mềm miễn phí   ================...",0,0.0
199549947,"Laptop MSI Katana GF66 12UCK-804VN (i7-12650H/8GB/512GB SSD/RTX 3050 4GB/15.6"" FHD/Win11/Balô/Black) Hàng chính hãng",23980000,https://tiki.vn/product-p199549947.html?spid=200710194,"CPU: Core i7-12650H 3.5 GHz up to 4.7 GHz, 10 Cores 16 Threads, 24MB CacheRam: 8GB DDR4 3200MHz (2x SO-DIMM socket, up to 64GB SDRAM)Ổ cứng: 512GB NVMe PCIe Gen 4 SSD (1 slot)VGA: NVIDIA GeForce RTX 3...",0,0.0
217777173,Balo Acer Gaming Predator SUV - Hàng Chính Hãng,990000,https://tiki.vn/product-p217777173.html?spid=217777174,Thông tin sản phẩm- Chất liệu: Polyester- Trọng lượng: 1000 g- Kích thước : 47x33x7 cm- Nơi sản xuất : Trung Quốc- Màu Xanh đen- Có ngăn riêng đựng laptop kích thước lên đến 17 inch.- Ngoài ra ...,0,0.0
213862671,Laptop HP 340S G7 i3-1005G1/8GB/512GB/Win10 224L0PA - Hàng chính hãng,9490000,https://tiki.vn/product-p213862671.html?spid=213862672,Đặc điểm sản phẩmModel:224L0PAMàu sắc:XámNhà sản xuất:HPXuất xứ:Trung QuốcThời gian bảo hành:12 ThángĐịa điểm bảo hành:Nguyễn KimCPU:i3-1005G1Bộ nhớ đệm:4 MBTốc độ CPU tối đa:up to...,0,0.0
203293886,Laptop Dell Inspiron 3520 N5I5122W1 (Core i5 1235U/ 8GB/ 256GB SSD/ 15.6inch Full HD/ Windows 11 Home/ Black) - Hàng chính hãng,16579000,https://tiki.vn/product-p203293886.html?spid=204961416,"Laptop Dell Inspiron 3520 N5I5122W1 (Core i5 1235U/ 8GB/ 256GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Black/ Vỏ nhựa)Thiết kế hợp thời đại, trang bị phù hợp cùng bạn đi kh...",0,0.0
193880416,Laptop MSI Modern 14 B5M R5 5500U/8GB/512GB/Túi/Chuột/Win11 (203VN) - Hàng Chính Hãng,19000000,https://tiki.vn/product-p193880416.html?spid=193880417,"Bộ xử lýCông nghệ CPU: - Số nhân:6Số luồng:12Tốc độ CPU:2.10 GHzTốc độ tối đa:Bộ nhớ đệm:8 MBBộ nhớ RAM, Ổ cứngRAM:Loại RAM:DDR4 2 khe (1 khe 8GB + 1 khe rời)...",0,0.0
199608103,Laptop Dell Inspiron 14 7420 1YT85(Intel Core i7-1255U/ 16GB/ 512GB SSD NVMe/ 14'' FHD/ Win11 Home SL) - Hàng Chính Hãng,30769000,https://tiki.vn/product-p199608103.html?spid=214655278,Hãng sản xuấtLaptop DellTên sản phẩmDell Inspiron 14 7420 1YT85Nhóm sản phẩmLaptop | Laptop nhỏ gọn | Laptop Dell Inspiron | Laptop Văn PhòngBộ vi xử lýBộ vi xử lýIntel Core i...,0,0.0
204368872,"Laptop HP EliteBook x360 1040 G9 (6Z981PA)/ Bạc/ Intel Core i5-1235U (upto 4.4Ghz, 12MB)/ RAM 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14inch WUXGA/ Win 11 Pro 64  - Hàng Chính Hãng",44990000,https://tiki.vn/product-p204368872.html?spid=204368873,"Hệ điều hành: Windows 11 ProDòng bộ xử lý: 12th Generation Intel Core i5 processorBộ xử lý: Intel Core i5-1235U (up to 4.4 GHz with Intel Turbo Boost Technology, 12 MB L3 cache, 10 cores, 12 threads)T...",0,0.0
249667171,"MSI Laptop Cyborg 15 A12VE-240VN|Intel i7-12650H|RTX 4050|Ram DDR5 8GB|512GB SSD|15.6"" FHD,144Hz, 45% [Hàng chính hãng]",27490000,https://tiki.vn/product-p249667171.html?spid=249667174,"Bước tiến hóa mới đã xuất hiện: sẵn sàng tiến vào thế giới game với phong cách cyberpunk đậm chất khoa học viễn tưởng, và đánh bại mọi đối thủ nhờ sức mạnh từ phần cứng thế hệ mới. Với vẻ ngoài mang ...",0,0.0
144252701,"Chuột không dây gaming wireless SIDOTECH S5A chuyên cho game thủ Esport pin trâu LED RGB sạc pin trực tiếp, có chế độ chuột silent, điều chỉnh DPI siêu nhạy cho máy tính laptop - Hàng Chính Hãng",269000,https://tiki.vn/product-p144252701.html?spid=144252702,PHIÊN BẢN CHUỘT GAMING KHÔNG DÂY SIDOTECH S5A• Bản nâng cấp hoàn hảo của S7A• Chuột không dây gaming cho streamer• Thiết kế phong cách Esport• Điều chỉnh độ nhạy 3 cấp độ phù hợp cho nhiều...,14,4.6
159602770,Laptop Dell Alienware M15 R6 P109F001CBL 15.6 Inch Core i7-11800H/ RTX 3060/Win11 + Office - Hàng Chính Hãng,58990000,https://tiki.vn/product-p159602770.html?spid=159602771,Hiệu năng cực mạnh với CPU Intel Core thế hệ 11 và bộ nhớ RAM lớnLaptop Dell Alienware M15 R6 P109F001CBL được trang bị CPU Intel Core thế hệ 11 mới nhất và bộ nhớ RAM 32GB DDR4. Tất cả đều tập trung...,0,0.0
249667967,"MSI Laptop Katana 15 B13VEK-252VN| Intel i7-13620H| Card RTX 4050|Ram DDR5 8GB|Bộ nhớ 512GB SSD|15.6"" FHD,144Hz [ Hàng chính hãng]",33490000,https://tiki.vn/product-p249667967.html?spid=249667968," Bảo vệ tôn nghiêm, thần kiếm sát địch. Đánh thức nội lực ẩn chứa bên trong để phát huy sức mạnh Long hồn. Với Long kiếm tràn trề sức mạnh cổ xưa trong tay, hãy sẵn sàng lướt nhanh như gió và đánh b...",0,0.0
159909050,"Laptop Acer Nitro 5 Tiger AN515-58-52SP (Core i5-12500H/ 8GB/ 512GB SSD/ RTX 3050/ 15.6 FHD IPS, 144Hz/ Win11) - Hàng Chính Hãng",24000000,https://tiki.vn/product-p159909050.html?spid=193738711,Sức mạnh xử lý mạnh mẽLaptop Acer Nitro 5 Tiger AN515-58-52SP thống trị thế giới trò chơi với sức mạnh tổng hợp của bộ xử lý Intel Core i5 thế hệ thứ 12 mới nhất và GPU NVIDIA GeForce RTX 30 Series (...,0,0.0
173267540,Laptop MSI Modern 14 B11MOU-1033VN ( i7-1195G7 Gen 11th | 8GB DDR4 | SSD 512GB PCIe | VGA Onboard | 14.1 FHD IPS | Win11| Gray) - Hàng Chính Hãng,15490000,https://tiki.vn/product-p173267540.html?spid=205820631,GIỚI THIỆU VÀ ĐÁNH GIÁ MSI MODERN 14 GEN 11th1- GIỚI THIỆU CHUNG (GENERAL INTRODUCTION):LAPTOP MSI Modern 14 B11MOU 1033VN xứng đáng là sự lựa chọn tối ưu cho những bạn muốn trải nghiệm làm việc và ...,0,0.0
225917288,Laptop HP 240 G9 6L1Y4PA i7-1255U | 8GB | 256GB | 14' FHD | W11 Hàng chính hãng,21190000,https://tiki.vn/product-p225917288.html?spid=225917290,"THÔNG TIN SẢN PHẨMThông số HP 240 G9 (6L1Y4PA)• CPU Intel Core i7-1255U 1.7GHz up to 4.7GHz 12MB• RAM 8GB (1x8) DDR4 3200MHz (2x SO-DIMM socket, up to 16GB SDRAM)• Ổ cứng 256 GB PCIe NVMe SSD• Ca...",0,0.0
247706673,Laptop MSI GF66 i7-12650H/8GB/512GB/Win11 12UCK-804VN - Hàng chính hãng,24990000,https://tiki.vn/product-p247706673.html?spid=247706674,"Đặc điểm nổi bậtNgoại hình mạnh mẽ, phong cách thiết kế chuẩn Gaming với bàn phím tuyệt đẹpVi xử lý Intel Core i7-12650H Gen 12 cho hiệu năng mạnh mẽ chạy mượt mọi tựa gameTrang bị Card đồ họa...",0,0.0
199023385,Laptop Gaming Acer Nitro 5 Tiger AN515-58-52SP (NH.QFHSV.001) (Core i5-12500H/8GB/512GB/RTX 3050 4GB/15.6 inch FHD/Win 11/Đen)- Hàng chính hãng,24990000,https://tiki.vn/product-p199023385.html?spid=199023386,"Laptop Gaming Acer Nitro 5 Tiger AN515-58-52SP NH.QFHSV.001Trong thời gian trở lại đây, thương hiệu Laptop Acer vừa cho ra mắt mẫu laptop gaming Acer Nitro 5 Tiger phiên bản hoàn toàn mới gây ""sốt"" c...",0,0.0
252587231,MÀN HÌNH CONG FULL VIỀN K-vison 24 inch -MÀU ĐEN - FUll HD 1920x1080 - Chống Lóa - Tần số 75Hz - Hàng Chính Hãng,1930300,https://tiki.vn/product-p252587231.html?spid=252587232,"Mô Tả Sản Phẩm Thông Tin Chi Tiết Hiển thị màu sắc 16,7 triệu Thương hiệu PROVISION / K- VISION Kết nối HDMI 1.4 × 1, Cổng hiển thị 1.2 × 1 Độ sáng 250 cd / m2 Độ tương phản 20,000,000:1 (DCR) Góc nhì...",0,0.0
213913662,Laptop ASUS TUF Dash F15 FX517ZM-HN480W (i7-12650H | 8GB | 512GB | GeForce RTX 3060 6GB | 15.6′ FHD 144Hz | Win 11) - Hàng Chính Hãng,29490000,https://tiki.vn/product-p213913662.html?spid=213913663, THIẾT KẾ MỚI THƯƠNG HIỆUCác đường nét sạch sẽ xác định giao diện của TUF Dash F15 2022 mới. Nắp trên bằng nhôm lấy cảm hứng từ cơ khí có màu Đen mờ hoặc Trắng ánh trăng. Thiết kế hiện đại này phù h...,0,0.0
203320162,Laptop Dell Inspiron 15 3520 71001747 (Core i7-1255U | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Office | Đen) - Hàng chính hãng,20050000,https://tiki.vn/product-p203320162.html?spid=247662459,"CPU 12th Generation Intel Alder Lake Core i7 _ 1255U Processor (1.70 GHz, 12MB Cache Up to 4.70 GHz, 10 Cores 12 Threads)Memory 8GB DDr4 Bus 3200Mhz (2 Slot, 8GB x 01, Max 32GB Ram)Hard Disk 512GB PCI...",0,0.0
202482071,Laptop Colorful AT i7 11800H/ 3060 6G DDR6/ 16G3200-D4/ SSD 512GB - Hàng Chính Hãng,42900000,https://tiki.vn/product-p202482071.html?spid=202482073,       Mã: COLORFUL X15 AT   CPU: i7-11800h   VGA: RTX 3060 6GB GDDR6   RAM: 16GB DDR4 3200MHz   Ổ Cứng: 512GB SSD   Màn hình: 15.6 inches   WiFi: Support WiFi6   Audio: Stereo dual speaker...,0,0.0
205504449,Laptop Lenovo Legion 5 15ARH7 82RE002WVN |R5-6600H|16GB|512 SSD|RTX 3050 Ti|Win11 - Hàng chính hãng,35090000,https://tiki.vn/product-p205504449.html?spid=205504450,"Thông số sản phẩm:CPU: AMD Ryzen 5 6600H (6 nhân 12 luồng, 3.3GHz upto 4.5GHz, 3MB L2 / 16MB L3)RAM: 16GB (2x 8GB) SO-DIMM DDR5-4800MHzỔ cứng: 512GB SSD M.2 2280 PCIe 4.0x4 NVMeVGA: NVIDIA GeForce...",0,0.0
208103182,Laptop HP VICTUS 16-d1187TX (7C0S4PA) (i7-12700H | 8GB | 512GB | GeForce RTX 3050Ti 4GB | 16.1' FHD 144Hz | Win 11) Hàng chính hãng,27890000,https://tiki.vn/product-p208103182.html?spid=208103183,"THÔNG TIN SẢN PHẨMThông số HP VICTUS 16-d1187TX (7C0S4PA)• CPU Intel Core i5-12700H 2.3GHz up to 4.7GHz 24MB• RAM 8GB (8x1) DDR5 4800MHz (2x SO-DIMM socket, up to 32GB SDRAM)• Ổ cứng 512GB SSD M.2...",0,0.0
252061110,Máy Tính Xách Tay Laptop Acer Gaming Aspire 7 A715-42G-R4XX (R5 5500U/8GB RAM/256GB SSD/15.6 inch FHD/GTX1650 4G/Win11/Đen) - Hàng Chính Hãng,15480000,https://tiki.vn/product-p252061110.html?spid=252061111,"LAPTOP GAMING MANG THIẾT KẾ VĂN PHÒNG - CHẤT LƯỢNG BUILD CHỈNH CHU - BẢN LỀ 180 ĐỘKhông phải laptop gaming nào hầm hố cũng là tốt. Vì đôi khi, chúng ta đi học, đi làm, giờ giải lao cũng muốn chơi gam...",0,0.0
180396082,"Laptop Lenovo ThinkBook 14s Yoga ITL i5 1135G7/16GB/512GB/14""F/Touch/Pen/Win11/(20WE007NVN)/Xám - Hàng chính hãng",20990000,https://tiki.vn/product-p180396082.html?spid=187643494,"Bạn đang tìm kiếm một chiếc laptop phù hợp với nhu cầu học tập - văn phòng, tự tin xử lý khối công việc hằng ngày cách mượt mà. Chiếc laptop Lenovo ThinkBook 14s Yoga ITL i5 1135G7 (20WE007NVN) là sự ...",0,0.0
215098242,Laptop Gigabyte AERO 16 XE5-73VN938AH i7-12700H|2TB|GeForce RTX 3070Ti|15.6' UHD AMOLED Hàng chính hãng,82990000,https://tiki.vn/product-p215098242.html?spid=215098246,"Thông số Gigabyte AERO 16 XE5-73VN938AHCPU Intel Core i7-12700H 3.6GHz up to 4.9GHz 25MBRAM 16GB (8x2) DDR5 4800MHz (2x SO-DIMM socket, up to 64GB SDRAM)Ổ cứng 2TB (2x1TB) Gen4 7K SSD (2 Slots)Car...",0,0.0
249669219,"MSI Laptop Crosshair 15 B12UEZ-460VN|Intel i7-12700H|RTX 3060|Ram 16GB|1TB SSD|15.6"" QHD,165Hz, 100% [Hàng chính hãng]",39990000,https://tiki.vn/product-p249669219.html?spid=249669220,"Những thế lực bí ẩn đang xâm lược! Cả thế giới chìm trong hỗn loạn, và niềm hi vọng cuối cùng của nhân loại chính là bạn - tay súng cự phách với kĩ năng ngắm bắn siêu đắng! Hãy trang bị ngay cho mình ...",0,0.0
249667643,"MSI Laptop Katana 15 B13VFK-676VN| Intel i7-13620H| Card RTX 4060|Ram DDR5 16GB|Bộ nhớ 1TB SSD|15.6"" FHD,144Hz [Hàng Chính hãng]",37490000,https://tiki.vn/product-p249667643.html?spid=249667644,"Bảo vệ tôn nghiêm, thần kiếm sát địch. Đánh thức nội lực ẩn chứa bên trong để phát huy sức mạnh Long hồn. Với Long kiếm tràn trề sức mạnh cổ xưa trong tay, hãy sẵn sàng lướt nhanh như gió và đánh bại...",0,0.0
249199739,Laptop Lenovo Legion 5 15ARH7 82RE0035VN (R7-6800H | 8GB | 512GB | GeForce RTX 3050 4GB | 15.6' FHD 165Hz) Hàng chính hãng,27990000,https://tiki.vn/product-p249199739.html?spid=249199740,"THÔNG TIN SẢN PHẨMThông số kỹ thuật• CPU AMD Ryzen 7 6800H 3.2GHz up to 4.7GHz 16MB• RAM 8GB 8GB (8x1) DDR5 4800MHz (2x SO-DIMM socket, up to 32GB SDRAM)• Ổ cứng 512GB SSD M.2 2280 PCIe 4.0x4 NVMe...",0,0.0
187302002,Lenovo Thinkpad X1 GEN 6 Carbon Thế Hệ 8 Core i5 – 8250U / Ram 8G / SSD 256Gb / 14 “FHD / SIÊU MỎNG - SIÊU NHANH - HÀNG CHÍNH HÃNG,6690000,https://tiki.vn/product-p187302002.html?spid=187302006,Mô Tả Sản PhẩmLenovo Thinkpad X1 Carbon Có 4 cấu hình để lựa chọnCấu hình 1 : Lenovo Thinkpad X1 Carbon Gen 4 ( Core i5 – 6200U / Ram 8G / SSD 256Gb / 14 “FHD) Cấu hình 2 :Lenovo Thinkpad X1 Carb...,20,4.5
225917323,Laptop HP Victus 16-d1191TX 7C0S5PA i5-12500H | 16GB | 512GB |RTX 3050Ti 4GB |144Hz Hàng chính hãng,29890000,https://tiki.vn/product-p225917323.html?spid=225917325,"THÔNG TIN SẢN PHẨMThông số HP Victus 16-d1191TX (7C0S5PA)• CPU Intel Core i5-12500H 2.5GHz up to 4.5GHz 18MB• RAM 16GB (8x2) DDR5 4800MHz (2x SO-DIMM socket, up to 32GB SDRAM)• Ổ cứng 512 GB PCIe ...",0,0.0
239182600,Laptop MSI Katana 15 B13VEK-252VN (i7-13620H | 8GB | 512GB | RTX 4050 6GB | 15.6' FHD 144Hz | Win 11) Hàng chính hãng,33990000,https://tiki.vn/product-p239182600.html?spid=239182601,"THÔNG TIN SẢN PHẨMThông số kỹ thuật• CPU Intel Core i7-13620H 2.4GHz up to 4.9GHz 24MB• RAM 8GB (8x1) DDR5 5200MHz (2x SO-DIMM socket, up to 64GB SDRAM)• Ổ cứng 512GB NVMe PCIe SSD Gen4x4 (2 slot)...",0,0.0
149759687,"Acer Nitro AN515 57 720A i7 11800H/8GB/512GB/4GB RTX3050Ti/15.6""F/144Hz/Win11/(NH.QEQSV.004)/Đen - Hàng chính hãng",25714000,https://tiki.vn/product-p149759687.html?spid=193521056,"Laptop Acer Nitro 5 Gaming AN515 57 720A i7 (NH.QEQSV.004) sở hữu vẻ ngoài cá tính đúng chuẩn gaming, hiệu năng mạnh mẽ đến bộ vi xử lý Intel thế hệ thứ 11 tân tiến, card đồ hoạ rời NVIDIA GeForce RTX...",0,0.0
248830867,Màn hình LG IPS 32MP60G-B 31.5'' Full HD AMD FreeSync - Hàng chính hãng,5790000,https://tiki.vn/product-p248830867.html?spid=253176498,THÔNG SỐ KỸ THUẬTHãng sản xuấtLGModel32MP60G-BMàn hìnhKích thước (Inch): 31.5 InchKích thước (cm): 80.04 cmĐộ phân giải: 1920 xFull HD (1920x1080)Tính năng đặc biệtChống nháyChế độ đọc sáchM...,0,0.0
207935738,"Bàn Phím Cơ Gaming Deli VS788 PRO LED RGB Chế Độ Nháy Cực Đẹp Khác Nhau, Phím Cơ Gõ Siêu Đã, Thiết Kế Nhỏ Gọn Tương Thích Với Laptop, PC, Máy Tính, Kiểu Dáng Gamer Game Thủ eSport Bàn Phím Văn Phòng - Hàng Chính Hãng ",439000,https://tiki.vn/product-p207935738.html?spid=207935741,MÔ TẢ BÀN PHÍM CƠ MÁY TÍNH CRACK K2 PRO:- sử dụng Blue Switch Mechanical chống bám vân tay nhẹ êm và nẩy.- Bàn phím cơ Deli VS788 PRO nút switch được thiết kế Tow - Shot Injection 2 lớp kết hợp với ...,3,5.0
248543523,Laptop HP Victus Gaming 16-D0292TX i5-11400H/8GB/512GB/Win11 5Z9R3PA - Hàng chính hãng,18990000,https://tiki.vn/product-p248543523.html?spid=248543554,Đặc điểm nổi bậtThiết kế mạnh mẽ với ngoại hình sang trọng chuẩn GamingMàn hình 16.1’’ chất lượng FHD hiển thị hình ảnh sắc nétBộ vi xử lý Core Intel i5 mạnh mẽ “cân” mọi thể loại gameTrang bị âm ...,0,0.0
204005098,"Laptop HP EliteBook 1040 G9 6Z9A5PA (Intel Core i5-1235U (upto 4.4Ghz, 12MB)/ RAM 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14inch WUXGA/ Win 11 Pro 64/ Bạc) - Hàng Chính Hãng",38990000,https://tiki.vn/product-p204005098.html?spid=204005099,"Hệ điều hành: Windows 11 ProDòng bộ xử lý: 12th Generation Intel Core i5 processorBộ xử lý: Intel Core i5-1235U (up to 4.4 GHz with Intel Turbo Boost Technology, 12 MB L3 cache, 10 cores, 12 threads)T...",0,0.0
215097540,Laptop Lenovo IdeaPad 5 Pro 16ARH7 82SN003KVN (R7-6800HS 16GB 512GB GeForce RTX 3050 4GB 16' WQXGA 120Hz Win 11) Hàng chính hãng,32990000,https://tiki.vn/product-p215097540.html?spid=215097542,THÔNG TIN SẢN PHẨMThông số Lenovo IdeaPad 5 Pro 16ARH7 (82SN003KVN)• CPU AMD Ryzen 7 6800HS 3.2GHz up to 4.7GHz 16MB• RAM 16GB (8x2) LPDDR5 6400MHz Onboard• Ổ cứng 512GB SSD M.2 2242 PCIe 4.0x4 NV...,0,0.0
229696275,Laptop Lenovo IdeaPad Gaming 3 15IAH7 82S90088VN (Core i5 12500H/16GB/512GB SSD/RTX 3050Ti/15.6 inch FHD/Win 11/Xám/2Y)- Hàng chính hãng,23990000,https://tiki.vn/product-p229696275.html?spid=229696276,"CPU: Intel Core i5-12500H (12 nhân - 16 luồng, upto 4.50 GHz, 18MB)RAM: 2x 8GB SO-DIMM DDR4-3200Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMeVGA: NVIDIA GeForce RTX 3050 Ti 4GB GDDR6, Boost Clock 1485...",0,0.0
225917253,Laptop HP Pavilion X360 14-ek0134TU 7C0P8PA i5-1235U | 8GB | 512GB | 14' Touch Hàng chính hãng,21890000,https://tiki.vn/product-p225917253.html?spid=225917259,THÔNG TIN SẢN PHẨMThông số HP Pavilion X360 14-ek0134TU (7C0P8PA)• CPU Intel Core i5-1235U 1.3GHz up to 4.4GHz 12MB• RAM 8GB Onboard DDR4 3200MHz• Ổ cứng 512 GB PCIe NVMe M.2 SSD• Card đồ họa Int...,0,0.0
191817998,"Sạc dành cho Laptop Gaming MSI GL72M 7RDX 7RDX-699 7RDX-800, GL72M 7REX 7REX-820",790000,https://tiki.vn/product-p191817998.html?spid=191817999,"Tên sạc:Sạc dành cho Laptop Gaming MSI GL72M 7RDX 7RDX-699 7RDX-800, GL72M 7REX 7REX-820Điện áp vào (input) 100V - 240VĐiện áp ra (output) 19.5V 7.7ACông suất 150WChuẩn chân cắm 5.5mm x 2.5mm Tần...",0,0.0
226199249,Laptop HP Gaming VICTUS 16-d1191TX (7C0S5PA) ( i5-12500H/16G/512GSSD/16.1FHD@144Hz/WL/BT/4C/4G_RTX 3050ti/LKB/W11SL/XANH) Hàng chính hãng,25890000,https://tiki.vn/product-p226199249.html?spid=226199254,"CPU: Intel Core i5-12500H (upto 4.50GHz, 18MB)RAM: 16GB DDR5-4800MHz (2 x 8 GB)Ổ cứng: 512GB PCIe NVMe TLC M.2 SSDVGA: NVIDIA GeForce RTX 3050Ti 4GB GDDR6Màn hình: 16.1inch FHD (1920 x 1080), FHD (192...",0,0.0
213678542,Laptop MSI Crosshair 15 B12UEZ-460VN (i7-12700H | 16GB | 1TB | GeForce RTX 3060 6GB | 15.6' QHD 165Hz DCI-P3 100%) Hàng chính hãng,43990000,https://tiki.vn/product-p213678542.html?spid=213678543,"THÔNG TIN SẢN PHẨMThông số MSI Crosshair 15 B12UEZ-460VN• CPU Intel Core i7-12700H 3.5GHz up to 4.7GHz 24MB• RAM 16GB (8GBx2) DDR4 3200MHz (2x SO-DIMM socket, up to 64GB SDRAM)• Ổ cứng 1TB NVMe PC...",0,0.0
206133399,Laptop HP VICTUS 16-e1107AX (7C140PA) (R5-6600H | 8GB | 512GB | GeForce RTX 3050 4GB | 16.1' FHD 144Hz | Win 11) Hàng chính hãng,20990000,https://tiki.vn/product-p206133399.html?spid=206133400,"THÔNG TIN SẢN PHẨMThông số HP VICTUS 16-e1107AX (7C140PA)• CPU AMD Ryzen 5 6600H 3.3GHz up to 4.5GHz 16MB• RAM 8GB (8x1) DDR5 4800MHz (2x SO-DIMM socket, up to 32GB SDRAM)• Ổ cứng 512 GB PCIe NVMe TL...",0,0.0
225917253,Laptop HP Pavilion X360 14-ek0134TU 7C0P8PA i5-1235U | 8GB | 512GB | 14' Touch Hàng chính hãng,21890000,https://tiki.vn/product-p225917253.html?spid=225917259,THÔNG TIN SẢN PHẨMThông số HP Pavilion X360 14-ek0134TU (7C0P8PA)• CPU Intel Core i5-1235U 1.3GHz up to 4.4GHz 12MB• RAM 8GB Onboard DDR4 3200MHz• Ổ cứng 512 GB PCIe NVMe M.2 SSD• Card đồ họa Int...,0,0.0
208175830,Laptop HP Victus 16-e1102AX 7C139PA (R7-6800H | 16GB | 512GB | GeForce RTX 3050Ti 4GB | 16.1' FHD 144Hz | Win 11) Hàng chính hãng,27390000,https://tiki.vn/product-p208175830.html?spid=208175831,"THÔNG TIN SẢN PHẨMThông số HP Victus 16-e1102AX (7C139PA)• CPU AMD Ryzen 7 6800H 3.2GHz up to 4.7GHz 16MB• RAM 16GB (8x2) DDR5 4800MHz (2x SO-DIMM socket, up to 32GB SDRAM)• Ổ cứng 512 GB PCIe NVM...",0,0.0
229701966,Laptop Acer Gaming Nitro 5 AN515-58-769J (NH.QFHSV.003) (i7 12700H/8GB Ram/512GB SSD/RTX3050 4G/15.6 inch FHD 144Hz/Win 11/Đen) Hàng chính hãng,26990000,https://tiki.vn/product-p229701966.html?spid=229701967,"CPU: Intel Core i7-12700H (upto 4.50 GHz, 18MB)RAM: 8GB khe rời DDR4 3200MHz (2 khe, tối đa 32GB)Ổ cứng: 512GB PCIe NVMeVGA: NVIDIA GeForce RTX 3050 4GB GDDR6Màn hình: 15.6 inch FHD(1920 x 1080) IPS 1...",0,0.0
205504335,Laptop Lenovo Legion 5 15IAH7 82RC003WVN |i5-12500H|8GB|512GB|RTX 3050 Ti|Win11- Hàng chính hãng,33690000,https://tiki.vn/product-p205504335.html?spid=205504336,"Thông số sản phẩm:CPU: i5 12500H2.5GHzRAM: 8 GBDDR5 2 khe (1 khe 8 GB + 1 khe trống)4800 MHzỔ cứng: 512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB (2280) / 512 GB (2242))Màn hình...",0,0.0
215098238,Laptop Gigabyte AORUS 15P YD-73S1224GH i7-11800H|16GB|GeForce RTX 3080 8GB|15.6' FHD 240Hz Hàng chính hãng,73990000,https://tiki.vn/product-p215098238.html?spid=215098243,"Thông số Gigabyte AORUS 15P YD-73S1224GHCPU Intel Core i7-11800H 2.3GHz up to 4.6GHz 24MBRAM 16GB (8x2) DDR4 3200MHz (2x SO-DIMM socket, up to 64GB SDRAM)Ổ cứng 1TB SSD M.2 PCIE G3X4 (2 Slots)Card...",0,0.0
113577973,Máy tính xách tay Laptop Dell Latitude 3420 L3420I3SSD (Intel Core i3-1115G4 | 14 Inch HD | RAM 8GB | 256GB SSD NVMe | Intel UHD Graphics | Fedora Os) - Hàng chính hãng,9990000,https://tiki.vn/product-p113577973.html?spid=113577975,"Thiết kế sang trọngLaptop Dell Latitude 3420 L3420I3SSD được thiết kế đơn giản, sang trọng với  vỏ ngoài được phủ sơn màu đen và các cạnh bên được vát mỏng, các đường nét góc cạnh được bo tròn gọn gà...",2,5.0
